playerID,yearID,teamID,stint,G,CG,SHO,W,L,SV,HLD,WPCT,TBF,IP,H,HR,BB,HBP,SO,R,ER,ERA
51994,2024,NC,1,51,0,0,1,2,0,6,0.333,201,45 1/3,37,2,27,3,44,21,20,3.97
51994,2025,NC,1,10,0,0,0,1,0,0,0,43,8 1/3,11,0,11,0,7,6,4,4.32
52043,2022,KT,1,17,0,0,5,4,0,0,0.556,385,96 2/3,75,11,24,4,77,34,29,2.7
52043,2023,KT,1,29,0,0,15,6,0,0,0.714,684,160,149,12,45,3,157,79,63,3.54
52043,2024,KT,1,28,0,0,11,8,0,0,0.579,639,149 2/3,141,28,48,4,156,90,77,4.63
52060,2022,KT,1,52,0,0,0,1,0,2,0,219,51 2/3,46,5,20,0,55,23,21,3.66
52060,2023,KT,1,68,0,0,3,3,4,32,0.5,308,75 1/3,63,3,23,2,79,25,23,2.75
52060,2024,KT,1,66,0,0,10,2,25,0,0.833,310,76 2/3,63,12,22,0,87,31,30,3.52
52060,2025,KT,1,20,0,0,0,2,11,0,0,95,22 1/3,18,2,12,0,27,8,8,3.22
52063,2022,KT,1,2,0,0,0,0,0,0,-,14,3 1/3,3,0,2,0,1,1,1,2.7
52119,2022,LG,1,6,0,0,0,0,0,0,-,27,4 2/3,11,3,2,0,4,6,5,9.64
52140,2022,LG,1,1,0,0,0,0,0,0,-,5,1,1,0,1,0,0,0,0,0
52145,2022,LG,1,28,0,0,15,5,0,0,0.75,644,162,125,13,38,2,149,53,43,2.39
52145,2023,LG,1,21,0,0,11,3,0,0,0.786,510,123 1/3,115,5,31,3,101,37,33,2.41
52149,2022,LG,1,2,0,0,0,0,0,0,-,14,4,1,0,2,1,0,0,0,0
52204,2022,Doosan,1,9,0,0,0,0,0,0,-,28,5,5,0,7,1,5,2,2,3.6
52204,2023,Doosan,1,36,0,0,0,0,0,5,-,126,27,25,2,22,1,28,16,14,4.67
52204,2024,Doosan,1,77,0,0,6,1,1,22,0.857,285,65 1/3,61,3,34,3,57,25,21,2.89
52204,2025,Doosan,1,8,0,0,0,0,0,1,-,20,4 2/3,3,0,4,0,4,3,3,5.79
52206,2022,Doosan,1,2,0,0,0,0,0,0,-,11,1 2/3,6,0,2,0,2,4,4,21.6
52206,2023,Doosan,1,25,0,0,2,1,0,2,0.667,102,22,16,0,20,1,14,13,13,5.32
52206,2024,Doosan,1,55,0,0,3,1,1,15,0.75,222,50,48,6,24,6,45,19,18,3.24
52206,2025,Doosan,1,14,0,0,1,3,0,3,0.25,58,13,17,2,2,1,14,10,10,6.92
52234,2022,Doosan,1,29,0,0,9,10,0,0,0.474,722,165,162,9,83,10,138,87,66,3.6
52257,2022,Doosan,1,11,0,0,5,3,0,0,0.625,276,65,56,5,24,1,40,29,26,3.6
52257,2023,Doosan,1,18,0,0,11,3,0,0,0.786,427,104 2/3,80,4,30,12,100,34,29,2.49
52257,2024,Doosan,1,14,0,0,7,4,0,0,0.636,315,75,75,3,11,4,75,34,26,3.12
52295,2023,Doosan,1,1,0,0,0,0,0,0,-,9,1,3,0,3,0,0,3,3,27
52308,2022,Kiwoom,1,33,1,1,6,8,0,0,0.429,622,140 1/3,172,13,40,6,86,69,67,4.3
52330,2022,Kiwoom,1,4,0,0,0,0,0,0,-,23,3 1/3,5,1,7,0,4,5,4,10.8
52330,2023,Kiwoom,1,11,0,0,0,1,0,0,0,90,16,20,1,21,2,8,18,17,9.56
52330,2024,Kiwoom,1,55,0,0,4,6,14,5,0.4,225,51 2/3,50,4,18,5,43,25,25,4.35
52330,2025,Kiwoom,1,12,0,0,2,1,7,0,0.667,48,12,10,3,3,0,8,4,4,3
52391,2022,Kiwoom,1,1,0,0,0,0,0,0,-,13,2,4,0,3,0,0,5,5,22.5
52394,2022,Kiwoom,1,5,0,0,0,1,0,0,0,28,4,10,0,3,1,3,7,5,11.25
52395,2023,Kiwoom,1,21,0,0,2,0,0,2,1,110,24,29,2,8,0,8,17,12,4.5
52395,2024,Kiwoom,1,11,0,0,0,1,0,0,0,88,17 1/3,31,3,7,2,1,24,22,11.42
52395,2025,Kiwoom,1,3,0,0,0,0,0,0,-,19,3,7,1,2,1,1,8,8,24
52397,2022,Kiwoom,1,27,0,0,4,1,0,4,0.8,126,27 1/3,28,3,16,2,20,17,16,5.27
52397,2023,Kiwoom,1,45,0,0,5,5,0,1,0.5,260,57,66,5,24,6,26,34,33,5.21
52397,2024,Kiwoom,1,10,0,0,0,1,0,0,0,58,11,20,4,5,0,4,10,10,8.18
52457,2022,Samsung,1,30,0,0,6,8,0,0,0.429,714,173 2/3,151,7,50,4,159,61,48,2.49
52457,2023,Samsung,1,19,0,0,4,7,0,0,0.364,479,108,129,3,32,2,88,54,47,3.92
52460,2022,Samsung,1,3,0,0,0,0,0,0,-,19,2 2/3,6,1,4,1,2,4,3,10.13
52460,2023,Samsung,1,8,0,0,0,1,0,1,0,39,7 2/3,9,0,6,2,2,6,6,7.04
52528,2022,Lotte,1,31,0,0,12,12,0,0,0.5,788,186 1/3,176,8,47,18,160,87,75,3.62
52528,2023,Lotte,1,30,0,0,11,10,0,0,0.524,734,170 1/3,171,6,56,15,147,68,62,3.28
52528,2024,Lotte,1,25,0,0,9,6,0,0,0.6,624,150 2/3,140,18,46,5,171,59,56,3.35
52528,2025,Lotte,1,8,0,0,3,4,0,0,0.429,204,45 2/3,47,4,17,2,38,31,27,5.32
52530,2022,Lotte,1,27,0,0,1,1,0,5,0.5,167,33 2/3,43,4,19,2,37,27,22,5.88
52530,2023,Lotte,1,1,0,0,0,0,0,0,-,5,1 1/3,0,0,1,0,1,0,0,0
52530,2024,Lotte,1,18,0,0,0,2,0,1,0,153,31,38,3,25,2,20,27,25,7.26
52530,2025,Lotte,1,2,0,0,0,1,0,0,0,50,11,12,1,4,1,11,7,7,5.73
52557,2022,Lotte,1,19,0,0,2,4,0,0,0.333,386,84 2/3,97,6,43,4,89,55,50,5.31
52558,2022,Lotte,1,10,0,0,0,0,0,0,-,48,9,12,2,7,1,11,9,9,9
52558,2023,Lotte,1,24,0,0,2,2,0,1,0.5,129,27 2/3,34,2,16,0,25,20,18,5.86
52558,2024,Lotte,1,7,0,0,0,1,0,0,0,32,6 1/3,7,0,5,0,5,6,6,8.53
52606,2022,KIA,1,14,0,0,3,4,0,0,0.429,348,82 2/3,78,5,24,2,73,33,25,2.72
52606,2023,KIA,1,16,0,0,6,3,0,0,0.667,351,82 1/3,86,6,23,2,66,41,39,4.26
52637,2022,KIA,1,21,0,0,8,8,0,0,0.5,512,124,115,7,24,8,108,41,34,2.47
52639,2022,KIA,1,6,0,0,0,0,0,0,-,36,6,12,1,5,1,7,9,9,13.5
52639,2023,KIA,1,58,0,0,6,3,3,12,0.667,244,59 1/3,45,4,26,4,44,17,14,2.12
52639,2024,KIA,1,56,0,0,3,3,3,12,0.5,225,46,44,2,40,4,37,28,26,5.09
52639,2025,KIA,1,20,0,0,1,0,0,4,1,72,14,13,0,16,1,12,8,7,4.5
52641,2023,KIA,1,13,0,0,0,3,0,0,0,149,31 1/3,35,5,21,1,19,25,23,6.61
52641,2024,KIA,1,25,0,0,5,7,0,0,0.417,464,103 1/3,109,13,44,8,81,64,51,4.44
52641,2025,KIA,1,13,0,0,1,2,0,0,0.333,127,29 1/3,30,3,10,3,23,18,18,5.52
52645,2022,KIA,1,10,0,0,3,3,0,0,0.5,208,44 1/3,47,7,28,3,32,36,29,5.89
52701,2022,Hanwha,1,13,0,0,1,3,0,2,0.25,127,28 2/3,28,5,14,1,36,19,18,5.65
52701,2023,Hanwha,1,23,0,0,8,8,0,0,0.5,503,118 2/3,113,6,42,4,95,52,49,3.72
52701,2024,Hanwha,1,21,0,0,7,7,0,0,0.5,502,111 1/3,148,14,38,4,96,71,64,5.17
52701,2025,Hanwha,1,8,1,0,4,2,0,0,0.667,164,40 2/3,33,2,8,3,47,17,15,3.32
52707,2022,Hanwha,1,13,0,0,2,6,0,0,0.25,285,65 1/3,52,4,37,7,47,33,30,4.13
52715,2022,Hanwha,1,2,0,0,0,0,0,0,-,15,2,3,0,5,1,0,8,8,36
52720,2022,Hanwha,1,13,0,0,5,4,0,0,0.556,293,67 2/3,63,4,30,4,72,33,28,3.72
52720,2023,Hanwha,1,32,0,0,11,11,0,0,0.5,751,177 1/3,149,14,59,18,147,82,71,3.6
52720,2024,Hanwha,1,9,0,0,3,5,0,0,0.375,171,37 1/3,41,6,20,0,29,28,26,6.27
52731,2022,Hanwha,1,5,0,0,0,1,0,0,0,53,11,13,1,8,0,10,13,13,10.64
52731,2023,Hanwha,1,4,0,0,0,0,0,0,-,23,4 1/3,2,0,8,0,7,9,9,18.69
52808,2022,SSG,1,12,0,0,7,1,0,0,0.875,304,75 1/3,57,2,23,4,67,19,14,1.67
52809,2022,SSG,1,4,0,0,0,0,0,0,-,25,5,7,2,3,1,7,4,4,7.2
52833,2022,SSG,1,12,0,0,3,4,0,0,0.429,291,63 2/3,78,5,25,5,32,50,46,6.5
52867,2022,SSG,1,3,0,0,0,0,0,0,-,10,2,2,0,2,0,2,2,2,9
52868,2023,SSG,1,2,0,0,0,0,0,0,-,16,3,3,1,4,0,3,3,3,9
52868,2024,SSG,1,10,0,0,1,1,0,0,0.5,94,19 2/3,12,2,23,1,24,10,8,3.66
52873,2022,SSG,1,1,0,0,0,0,0,0,-,5,1,3,0,0,0,1,2,1,9
52873,2023,SSG,1,11,0,0,0,0,0,0,-,62,12,19,1,6,0,8,10,8,6
52873,2024,SSG,1,3,0,0,0,0,0,0,-,18,3,7,2,3,1,0,7,6,18
52902,2023,NC,1,2,0,0,0,0,0,0,-,10,1 1/3,2,0,4,0,3,2,2,13.5
52903,2022,NC,1,18,0,0,0,1,0,0,0,76,16,17,2,12,2,14,9,8,4.5
52903,2023,NC,1,35,0,0,1,0,0,4,1,137,31,33,2,14,3,28,15,14,4.06
52950,2022,NC,1,8,0,0,3,5,0,0,0.375,179,39 2/3,42,3,13,7,37,27,20,4.54
52992,2025,NC,1,2,0,0,0,0,0,0,-,14,2 2/3,7,2,0,0,0,3,3,10.13
52994,2022,NC,1,10,0,0,0,0,0,0,-,74,14 2/3,11,0,21,1,15,10,9,5.52
52995,2025,NC,1,2,0,0,0,0,0,1,-,20,4,5,0,3,0,1,4,4,9
53006,2023,KT,1,4,0,0,0,0,1,0,-,28,6 2/3,4,0,3,0,8,1,1,1.35
53006,2024,KT,1,4,0,0,0,1,0,0,0,24,4,8,1,4,1,3,5,5,11.25
53006,2025,KT,1,1,0,0,0,1,0,0,0,16,3,2,0,5,0,0,4,4,12
53029,2023,KT,1,5,0,0,0,0,0,0,-,35,7,6,0,6,2,3,4,3,3.86
53040,2023,KT,1,9,0,0,1,7,0,0,0.125,221,49 2/3,66,6,14,0,35,32,31,5.62
53139,2023,LG,1,57,0,0,4,3,5,9,0.571,236,51 1/3,49,4,28,6,40,31,29,5.08
53139,2024,LG,1,33,0,0,2,2,1,8,0.5,120,25 1/3,29,6,12,3,13,20,18,6.39
53139,2025,LG,1,18,0,0,2,1,2,7,0.667,66,16 1/3,12,1,4,2,15,5,5,2.76
53164,2023,Kiwoom,1,4,0,0,0,1,0,0,0,31,4 1/3,6,1,12,2,1,12,11,22.85
53164,2024,Kiwoom,1,2,0,0,0,0,0,0,-,4,3-Jan,1,0,2,0,0,2,2,54
53233,2023,Doosan,1,2,0,0,0,1,0,0,0,45,9,10,2,5,0,2,9,8,8
53259,2024,Doosan,1,17,0,0,3,6,0,0,0.333,314,72 1/3,69,11,30,4,58,44,41,5.1
53259,2025,Doosan,1,8,0,0,1,2,0,0,0.333,73,15 2/3,18,4,9,2,10,15,15,8.62
53262,2023,Doosan,1,7,0,0,0,0,0,0,-,38,6 1/3,6,2,12,0,6,7,7,9.95
53262,2024,Doosan,1,17,0,0,1,2,0,0,0.333,139,28,28,1,24,4,29,23,20,6.43
53262,2025,Doosan,1,5,0,0,0,2,0,0,0,64,13,13,2,11,3,14,13,13,9
53298,2023,Doosan,1,6,0,0,0,0,0,0,-,18,4,3,0,3,1,1,0,0,0
53300,2023,Kiwoom,1,11,0,0,0,0,0,0,-,74,15,18,0,9,3,7,11,11,6.6
53301,2024,Kiwoom,1,17,0,0,0,0,0,1,-,81,18 2/3,14,5,9,0,14,12,12,5.79
53301,2025,Kiwoom,1,17,0,0,0,5,1,3,0,68,15 1/3,17,3,6,0,16,12,10,5.87
53312,2023,Kiwoom,1,3,0,0,0,0,0,0,-,14,2,6,2,2,0,0,5,5,22.5
53322,2023,Kiwoom,1,12,0,0,1,9,0,0,0.1,268,59 1/3,61,10,36,1,39,46,43,6.52
53375,2023,Kiwoom,1,30,0,0,11,8,0,0,0.579,763,183 2/3,164,7,41,9,147,64,54,2.65
53375,2024,Kiwoom,1,30,0,0,10,8,0,0,0.556,779,190 1/3,185,19,32,9,169,78,71,3.36
53375,2025,Samsung,1,10,1,0,3,4,0,0,0.429,268,65 2/3,58,6,16,2,53,20,18,2.47
53455,2023,Samsung,1,5,0,0,1,0,0,0,1,71,17,11,1,10,0,11,5,5,2.65
53455,2024,Samsung,1,16,0,0,2,4,0,0,0.333,224,45,66,9,26,2,28,39,37,7.4
53455,2025,Samsung,1,21,0,0,3,1,1,3,0.75,85,20,14,2,13,1,26,17,17,7.65
53469,2023,Samsung,1,4,0,0,0,0,0,0,-,13,2 2/3,4,1,1,0,0,2,1,3.38
53546,2023,Lotte,1,13,0,0,7,2,0,0,0.778,327,79 2/3,67,3,20,2,81,28,20,2.26
53546,2024,Lotte,1,32,1,1,12,8,0,0,0.6,816,196 2/3,210,18,27,2,167,90,84,3.84
53560,2023,Lotte,1,5,0,0,0,0,0,0,-,22,5 1/3,4,0,2,0,6,0,0,0
53562,2023,Lotte,1,9,0,0,0,0,0,0,-,31,8,4,0,3,1,2,3,3,3.38
53594,2023,Lotte,1,15,0,0,0,0,0,1,-,37,5 2/3,12,1,9,0,4,10,10,15.88
53596,2023,Lotte,1,2,0,0,0,0,0,0,-,8,1 1/3,2,1,2,0,1,2,2,13.5
53609,2023,KIA,1,14,0,0,0,0,0,0,-,61,11 2/3,14,0,10,2,14,11,11,8.49
53609,2024,KIA,1,71,0,0,4,2,2,16,0.667,248,55 2/3,43,4,34,4,64,24,22,3.56
53609,2025,KIA,1,9,0,0,0,0,0,3,-,22,4,3,0,6,2,5,6,6,13.5
53613,2023,KIA,1,25,0,0,8,7,0,0,0.533,528,122 2/3,124,10,48,1,74,59,55,4.04
53613,2024,KIA,1,18,0,0,7,4,0,0,0.636,362,81 2/3,82,8,43,1,58,44,38,4.19
53613,2025,KIA,1,4,0,0,0,4,0,0,0,59,9 2/3,19,1,12,1,6,16,12,11.17
53645,2023,KIA,1,12,0,0,2,6,0,0,0.25,269,58,64,6,29,9,36,42,39,6.05
53664,2023,KIA,1,14,0,0,4,7,0,0,0.364,336,79,76,6,26,2,64,42,33,3.76
53665,2023,KIA,1,12,1,0,4,4,0,0,0.5,285,63 2/3,79,7,15,4,59,46,42,5.94
53714,2023,Hanwha,1,24,0,0,7,8,0,0,0.467,540,126,136,13,28,6,99,62,53,3.79
53714,2024,Hanwha,1,11,0,0,2,3,0,0,0.4,245,53 1/3,60,2,21,10,56,28,25,4.22
53734,2023,Hanwha,1,1,0,0,0,0,0,0,-,12,2 2/3,3,0,0,1,2,2,2,6.75
53754,2023,Hanwha,1,20,0,0,0,0,1,0,-,114,22 1/3,22,1,23,7,26,20,18,7.25
53754,2024,Hanwha,1,37,0,0,1,2,0,10,0.333,178,38 1/3,31,0,32,4,43,20,16,3.76
53754,2025,Hanwha,1,23,0,0,0,1,12,1,0,82,21 2/3,10,1,9,0,20,2,2,0.83
53825,2023,SSG,1,22,0,0,8,6,0,0,0.571,548,131 1/3,140,12,33,6,93,58,54,3.7
53825,2024,SSG,1,22,0,0,7,7,0,0,0.5,525,123 2/3,126,13,30,6,104,59,56,4.08
53833,2023,SSG,1,24,0,0,9,5,0,0,0.643,543,130,124,10,45,1,116,58,49,3.39
53892,2023,SSG,1,50,0,0,6,1,0,5,0.857,268,57 2/3,67,7,29,1,52,39,36,5.62
53892,2024,SSG,1,63,0,0,1,3,1,9,0.25,277,56,67,4,43,3,41,43,37,5.95
53892,2025,SSG,1,20,0,0,1,1,0,5,0.5,80,19 1/3,14,0,12,0,19,2,2,0.93
53898,2023,SSG,1,17,0,0,3,3,0,0,0.5,220,47 1/3,46,3,31,2,38,35,30,5.7
53898,2024,SSG,1,26,0,0,5,10,0,0,0.333,456,99 1/3,112,10,51,1,67,74,64,5.8
53898,2025,SSG,1,8,0,0,2,4,0,0,0.333,143,31,41,3,17,0,25,24,22,6.39
53909,2023,NC,1,11,0,0,5,2,0,0,0.714,265,64 2/3,58,6,13,1,47,26,21,2.92
53913,2023,NC,1,30,0,0,20,6,0,0,0.769,708,180 1/3,137,9,35,4,209,46,40,2
53919,2024,NC,1,4,0,0,0,1,0,0,0,52,9 1/3,9,0,15,2,6,11,11,10.61
53919,2025,NC,1,2,0,0,0,0,0,0,-,11,1 2/3,2,0,4,1,2,3,3,16.2
53927,2023,Samsung,1,21,0,0,7,5,0,0,0.583,495,115,112,7,40,6,99,65,58,4.54
53973,2024,NC,1,3,0,0,0,1,0,0,0,52,9,15,1,10,2,3,12,12,12
53973,2025,NC,1,5,0,0,2,1,0,0,0.667,93,20 2/3,18,3,16,0,21,13,13,5.66
53996,2023,NC,1,17,0,0,3,2,0,0,0.6,144,31 2/3,32,3,15,4,19,22,17,4.83
53996,2024,NC,1,38,0,0,3,5,0,2,0.375,243,49 1/3,71,7,26,3,42,41,41,7.48
54063,2024,KT,1,22,0,0,2,5,0,1,0.286,324,65 1/3,105,6,31,2,59,54,51,7.03
54063,2025,KT,1,21,0,0,0,1,0,6,0,94,23 2/3,13,2,9,1,22,6,5,1.9
54064,2024,KT,1,13,0,0,1,5,0,0,0.167,208,44 2/3,52,6,20,6,20,31,27,5.44
54119,2024,LG,1,11,0,0,3,2,1,1,0.6,195,47,41,5,16,2,55,21,21,4.02
54119,2025,LG,1,4,0,0,2,2,0,0,0.5,75,19,10,4,7,2,22,12,12,5.68
54134,2024,LG,1,30,0,0,13,6,0,0,0.684,714,167 2/3,169,16,50,6,157,84,78,4.19
54148,2024,LG,1,6,0,0,0,0,0,0,-,35,7 2/3,8,1,4,0,6,4,4,4.7
54149,2024,LG,1,17,0,0,0,0,0,1,-,69,12 1/3,19,2,11,3,11,18,16,11.68
54213,2024,Doosan,1,1,0,0,0,0,0,1,-,3,3-Feb,0,0,1,0,2,0,0,0
54243,2024,Doosan,1,12,0,0,2,6,0,1,0.25,250,57,54,3,28,2,69,29,27,4.26
54263,2024,Doosan,1,60,0,0,3,2,19,4,0.6,277,65,51,2,31,4,78,17,15,2.08
54263,2025,Doosan,1,17,0,0,0,0,6,0,-,79,19 2/3,12,3,7,1,23,12,8,3.66
54304,2024,Kiwoom,1,5,0,0,0,1,0,0,0,28,5 1/3,7,1,4,1,8,8,8,13.5
54319,2024,Kiwoom,1,19,0,0,1,6,0,2,0.143,363,79,93,6,35,4,43,57,53,6.04
54319,2025,Kiwoom,1,9,0,0,0,8,0,0,0,208,41 2/3,59,8,21,2,26,41,33,7.13
54354,2024,Kiwoom,1,30,0,0,13,11,0,0,0.542,728,171 1/3,171,22,44,14,178,78,70,3.68
54354,2025,KT,1,8,0,0,2,3,0,0,0.4,184,42,37,4,15,1,44,18,10,2.14
54362,2024,Kiwoom,1,18,0,0,2,4,0,0,0.333,144,27 2/3,35,4,20,5,18,28,21,6.83
54362,2025,Kiwoom,1,7,0,0,0,0,0,0,-,41,6 2/3,15,0,6,1,7,9,9,12.15
54363,2024,Kiwoom,1,6,0,0,0,1,0,0,0,69,14 1/3,17,2,8,3,9,14,12,7.53
54363,2025,Kiwoom,1,2,0,0,0,0,0,0,-,18,3,4,1,6,1,1,5,5,15
54368,2024,Kiwoom,1,34,0,0,1,1,0,1,0.5,148,31 1/3,34,5,17,5,18,24,23,6.61
54368,2025,Kiwoom,1,8,0,0,0,1,0,0,0,75,14 2/3,23,2,6,3,8,13,13,7.98
54401,2024,Samsung,1,1,0,0,0,1,0,0,0,22,4,7,1,2,0,1,6,5,11.25
54401,2025,Samsung,1,3,0,0,0,0,0,0,-,40,7,8,1,10,1,6,6,5,6.43
54404,2024,Samsung,1,11,0,0,0,0,0,0,-,87,17,19,3,17,2,11,11,10,5.29
54404,2025,Samsung,1,7,0,0,0,0,0,0,-,33,8 1/3,4,0,4,0,6,3,2,2.16
54443,2024,Samsung,1,26,0,0,11,4,0,0,0.733,617,144,159,15,30,7,114,65,61,3.81
54443,2025,Samsung,1,6,0,0,3,3,0,0,0.5,121,28 2/3,27,3,7,1,20,15,15,4.71
54452,2024,Samsung,1,28,1,1,11,6,0,0,0.647,663,160,135,21,40,19,158,67,61,3.43
54467,2025,Samsung,1,1,0,0,0,1,0,0,0,7,1,3,0,0,2,0,4,4,36
54503,2024,Lotte,1,2,0,0,0,0,0,0,-,10,2,3,0,1,0,1,2,2,9
54503,2025,Lotte,1,7,0,0,1,2,0,1,0.333,32,5 2/3,12,0,3,1,4,8,8,12.71
54537,2024,Lotte,1,18,0,0,1,1,0,1,0.5,104,23 2/3,20,0,12,2,25,12,12,4.56
54537,2025,Lotte,1,28,0,0,1,0,0,4,1,79,19,12,0,10,1,23,7,7,3.32
54561,2024,Lotte,1,36,0,0,1,5,1,5,0.167,155,33 2/3,33,4,21,1,34,28,22,5.88
54608,2024,KIA,1,4,0,0,0,0,0,0,-,22,4,9,3,1,1,3,7,7,15.75
54608,2025,KIA,1,1,0,0,0,0,0,0,-,8,2,2,0,0,0,1,0,0,0
54612,2024,KIA,1,8,0,0,5,1,0,0,0.833,172,40 1/3,41,2,12,1,43,19,16,3.57
54615,2024,KIA,1,4,0,0,1,1,0,0,0.5,73,16,17,2,5,3,20,10,9,5.06
54640,2024,KIA,1,26,0,0,12,5,0,0,0.706,642,149 1/3,154,11,35,9,138,69,42,2.53
54640,2025,KIA,1,9,0,0,2,1,0,0,0.667,215,53 2/3,42,0,15,4,48,13,13,2.18
54645,2024,KIA,1,2,0,0,0,0,0,0,-,8,1,3,0,1,0,2,2,1,9
54664,2024,KIA,1,9,1,1,3,2,0,0,0.6,184,43 2/3,38,4,17,2,52,24,22,4.53
54666,2024,KIA,1,7,0,0,2,2,0,0,0.5,150,34 2/3,35,3,12,3,37,19,19,4.93
54705,2024,Hanwha,1,1,0,0,0,1,0,0,0,5,3-Jan,1,0,3,0,1,2,2,54
54720,2024,Hanwha,1,20,0,0,6,7,0,0,0.462,405,92 2/3,114,10,18,0,83,58,53,5.15
54729,2024,Hanwha,1,36,0,0,2,8,0,1,0.2,341,72,80,9,51,5,70,44,43,5.38
54755,2024,Hanwha,1,16,0,0,5,5,0,0,0.5,384,91 2/3,77,8,29,3,98,43,38,3.73
54755,2025,Hanwha,1,9,0,0,6,1,0,0,0.857,231,56 1/3,45,7,15,3,61,22,21,3.36
54768,2024,Hanwha,1,21,0,0,1,2,0,0,0.333,198,41,57,5,14,6,32,34,29,6.37
54768,2025,Hanwha,1,17,0,0,0,0,0,2,-,76,16,19,1,8,4,9,4,4,2.25
54802,2025,SSG,1,2,0,0,0,0,0,0,-,13,3 1/3,0,0,2,1,3,0,0,0
54803,2024,SSG,1,2,0,0,0,0,0,0,-,10,3-Feb,5,1,3,0,1,4,4,54
54803,2025,SSG,1,3,0,0,0,0,0,0,-,21,4 2/3,3,1,4,0,1,3,3,5.79
54804,2024,SSG,1,6,0,0,0,3,0,0,0,116,22 2/3,37,2,10,3,18,33,32,12.71
54807,2024,SSG,1,3,0,0,0,0,0,0,-,9,2 1/3,1,0,0,1,2,0,0,0
54833,2024,SSG,1,24,0,0,11,3,0,0,0.786,496,115 2/3,98,11,53,8,158,55,50,3.89
54833,2025,SSG,1,9,0,0,3,2,0,0,0.6,206,50 1/3,34,3,15,4,77,17,13,2.32
54843,2024,Doosan,1,12,0,0,4,5,0,0,0.444,264,57 1/3,59,6,33,3,46,41,36,5.65
54900,2024,NC,1,12,0,0,1,5,0,0,0.167,181,40 1/3,46,5,23,2,21,35,29,6.47
54900,2025,NC,1,1,0,0,0,0,0,0,-,8,1,2,0,3,0,0,2,2,18
54903,2024,NC,1,9,0,0,0,0,0,0,-,37,8 2/3,7,2,6,0,8,3,3,3.12
54903,2025,NC,1,3,0,0,0,0,0,0,-,21,3 2/3,6,0,3,0,2,5,3,7.36
54904,2024,NC,1,4,0,0,0,1,0,0,0,16,3 2/3,2,0,2,1,4,4,4,9.82
54904,2025,NC,1,18,0,0,3,1,0,2,0.75,72,18,11,1,8,0,12,7,7,3.5
54913,2024,NC,1,7,0,0,0,0,0,0,-,30,6 1/3,8,0,3,0,2,4,4,5.68
54913,2025,NC,1,6,0,0,0,0,0,1,-,17,3,5,0,3,0,1,4,4,12
54920,2024,NC,1,19,0,0,8,6,0,0,0.571,476,111 2/3,117,11,25,7,89,65,54,4.35
54930,2024,NC,1,26,0,0,13,3,0,0,0.813,631,157,124,11,38,11,182,51,47,2.69
55138,2025,LG,1,2,0,0,1,0,0,0,1,46,11,12,3,0,1,5,7,7,5.73
55146,2025,LG,1,9,0,0,5,1,0,0,0.833,217,55 1/3,41,1,13,2,57,15,14,2.28
55167,2025,LG,1,17,0,0,1,0,0,1,1,65,15,11,0,11,0,20,3,3,1.8
55215,2025,Doosan,1,1,0,0,0,0,0,0,-,4,1,1,0,0,0,1,0,0,0
55239,2025,Doosan,1,9,0,0,2,3,0,0,0.4,210,52,43,0,15,2,54,20,19,3.29
55257,2025,Doosan,1,9,0,0,5,3,0,0,0.625,216,51,39,1,23,9,40,26,23,4.06
55267,2025,Doosan,1,13,0,0,2,0,1,0,1,82,19 2/3,16,1,7,0,13,6,4,1.83
55300,2025,Kiwoom,1,4,0,0,0,0,0,0,-,22,4,5,0,4,1,4,5,5,11.25
55301,2025,Kiwoom,1,7,0,0,0,1,0,0,0,28,6,8,1,2,0,3,2,2,3
55313,2025,Kiwoom,1,3,0,0,2,0,0,0,1,74,15,19,1,13,0,11,10,8,4.8
55322,2025,Kiwoom,1,10,0,0,3,4,0,0,0.429,250,57,55,5,18,4,66,31,25,3.95
55359,2025,Kiwoom,1,4,0,0,0,0,0,0,-,34,5 1/3,14,2,5,0,4,12,12,20.25
55396,2025,Kiwoom,1,15,0,0,2,1,0,0,0.667,107,20,26,2,17,4,13,22,15,6.75
55455,2025,Samsung,1,20,0,0,0,0,0,4,-,76,15 2/3,18,2,12,1,17,9,9,5.17
55536,2025,Lotte,1,9,0,0,5,1,0,0,0.833,215,53 2/3,41,1,20,1,48,12,12,2.01
55568,2025,Lotte,1,3,0,0,0,0,0,0,-,21,3 2/3,8,1,1,1,4,6,6,14.73
55633,2025,KIA,1,9,0,0,5,1,0,0,0.833,213,54,36,3,12,3,57,20,18,3
55730,2025,Hanwha,1,9,0,0,7,0,0,0,1,224,59,37,2,17,0,75,12,11,1.68
55743,2025,Hanwha,1,18,0,0,1,0,0,3,1,70,18,9,3,6,1,23,9,9,4.5
55764,2025,Hanwha,1,5,0,0,0,0,0,0,-,28,5 1/3,5,1,7,0,4,5,5,8.44
55855,2025,SSG,1,5,0,0,3,0,0,0,1,112,28 1/3,17,4,10,0,25,9,8,2.54
55903,2025,NC,1,9,0,0,5,2,0,0,0.714,212,50 2/3,37,6,22,1,66,24,20,3.55
55912,2025,NC,1,9,0,0,2,5,0,0,0.286,215,47 2/3,43,2,24,5,33,25,20,3.78
55995,2025,NC,1,1,0,0,0,0,0,0,-,5,1,0,0,0,0,0,1,0,0
60105,2016,LG,1,2,0,0,0,0,0,0,-,23,5 2/3,5,3,1,0,1,4,4,6.35
